<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
AAPL,0,20160126,093212,99.140000000,100
AAPL,0,20160126,093212,99.140000000,100
AAPL,0,20160126,093212,99.130000000,100
AAPL,0,20160126,093213,99.120000000,100
AAPL,0,20160126,093214,99.120000000,100
AAPL,0,20160126,093214,99.140000000,100
AAPL,0,20160126,093214,99.100000000,100
AAPL,0,20160126,093216,99.130000000,100
AAPL,0,20160126,093217,99.140000000,100
AAPL,0,20160126,093217,99.130000000,100
AAPL,0,20160126,093217,99.130000000,100
AAPL,0,20160126,093217,99.120000000,100
AAPL,0,20160126,093217,99.120000000,100
AAPL,0,20160126,093217,99.110000000,100
AAPL,0,20160126,093217,99.110000000,100
AAPL,0,20160126,093217,99.110000000,100
AAPL,0,20160126,093217,99.110000000,100
AAPL,0,20160126,093217,99.080000000,100
AAPL,0,20160126,093217,99.090000000,100
AAPL,0,20160126,093217,99.090000000,100
AAPL,0,20160126,093217,99.100000000,100
AAPL,0,20160126,093217,99.090000000,100
AAPL,0,20160126,093219,99.090000000,100
AAPL,0,20160126,093219,99.090000000,100
AAPL,0,20160126,093219,99.090000000,100
AAPL,0,20160126,093219,99.100000000,100
AAPL,0,20160126,093219,99.110000000,100
AAPL,0,20160126,093222,99.100000000,100
AAPL,0,20160126,093222,99.100000000,100
AAPL,0,20160126,093223,99.140000000,100
AAPL,0,20160126,093223,99.140000000,200
AAPL,0,20160126,093225,99.130000000,100
AAPL,0,20160126,093225,99.140000000,100
AAPL,0,20160126,093225,99.150000000,100
AAPL,0,20160126,093225,99.150000000,100
AAPL,0,20160126,093225,99.140000000,100
AAPL,0,20160126,093225,99.160000000,100
AAPL,0,20160126,093225,99.170000000,100
AAPL,0,20160126,093225,99.200000000,100
AAPL,0,20160126,093225,99.200000000,100
AAPL,0,20160126,093225,99.180000000,100
AAPL,0,20160126,093225,99.200000000,100
AAPL,0,20160126,093225,99.200000000,100
AAPL,0,20160126,093226,99.170000000,100
AAPL,0,20160126,093226,99.160000000,100
AAPL,0,20160126,093226,99.130000000,100
AAPL,0,20160126,093226,99.130000000,1200
AAPL,0,20160126,093227,99.110000000,100
AAPL,0,20160126,093227,99.110000000,100
AAPL,0,20160126,093227,99.140000000,100
AAPL,0,20160126,093227,99.130000000,100
AAPL,0,20160126,093227,99.130000000,100
AAPL,0,20160126,093228,99.130000000,100
AAPL,0,20160126,093230,99.130000000,100
AAPL,0,20160126,093230,99.140000000,200
AAPL,0,20160126,093230,99.140000000,100
AAPL,0,20160126,093230,99.130000000,100
AAPL,0,20160126,093230,99.130000000,100
AAPL,0,20160126,093233,99.130000000,100
AAPL,0,20160126,093233,99.130000000,100
AAPL,0,20160126,093234,99.130000000,100
AAPL,0,20160126,093236,99.130000000,300
AAPL,0,20160126,093236,99.120000000,100
AAPL,0,20160126,093237,99.110000000,100
AAPL,0,20160126,093239,99.120000000,100
AAPL,0,20160126,093239,99.120000000,100
AAPL,0,20160126,093239,99.110000000,100
AAPL,0,20160126,093239,99.110000000,100
AAPL,0,20160126,093239,99.110000000,100
AAPL,0,20160126,093239,99.110000000,100
AAPL,0,20160126,093239,99.120000000,100
AAPL,0,20160126,093240,99.130000000,100
AAPL,0,20160126,093240,99.135000000,100
AAPL,0,20160126,093242,99.135000000,184
AAPL,0,20160126,093243,99.135000000,194
AAPL,0,20160126,093243,99.135000000,100
AAPL,0,20160126,093243,99.135000000,100
AAPL,0,20160126,093243,99.135000000,194
AAPL,0,20160126,093243,99.135000000,194
AAPL,0,20160126,093243,99.135000000,100
AAPL,0,20160126,093243,99.130000000,100
AAPL,0,20160126,093243,99.130000000,100
AAPL,0,20160126,093243,99.140000000,100
AAPL,0,20160126,093245,99.160000000,100
AAPL,0,20160126,093246,99.170000000,100
AAPL,0,20160126,093247,99.180000000,100
AAPL,0,20160126,093249,99.170000000,100
AAPL,0,20160126,093249,99.160000000,100
AAPL,0,20160126,093249,99.150000000,100
AAPL,0,20160126,093249,99.150000000,100
AAPL,0,20160126,093249,99.150000000,100
AAPL,0,20160126,093250,99.140000000,100
AAPL,0,20160126,093250,99.150000000,100
AAPL,0,20160126,093251,99.180000000,100
